,img,drone_imu_rpy,drone_gyro_wxwywz,drone_gps_xyz,drone_camera_gps_xyz,drone_camera_imu_rpy,TR,TL,BR,BL,GATE-CENTER
287,img_769.png,"[-0.04046707918067248, -0.16310128370080762, 2.545544615926071]","[0.0, 0.0, 0.0]","[1.6153846153846159, -1.3636363636363638, 0.0]","[1.592002862332188, -1.3482641923185545, 0.014730579525979505]","[-0.04046707918067248, -0.16310128370080762, 2.545544615926071]","[185.9725841944667, 88.90203232182712]","[166.17985829550383, 101.71083876400655]","[185.49847874214538, 120.13200836982412]","[165.216259026275, 128.8850242388037]","[174.9712922513126, 110.09386690460923]"
288,img_772.png,"[0.09452159122174543, 0.25439549128811195, 2.416019832865366]","[0.0, 0.0, 0.0]","[1.6153846153846159, -1.3636363636363638, 1.2000000000000002]","[1.5924153268982155, -1.342001577566709, 1.2020851422370644]","[0.09452159122174543, 0.25439549128811195, 2.416019832865366]","[158.77159287355056, 115.18135159841398]","[137.30372118682556, 117.18958271146217]","[161.96039055849275, 150.96669415162967]","[141.04778133705022, 148.23397225587692]","[149.0593010517609, 133.29352511070402]"
289,img_778.png,"[-0.018912543331432087, -0.17304009463765757, 2.328888044893542]","[0.0, 0.0, 0.0]","[1.6153846153846159, -0.9090909090909092, 1.2000000000000002]","[1.596112787607472, -0.8890118282784332, 1.215014232176644]","[-0.018912543331432087, -0.17304009463765757, 2.328888044893542]","[110.67888907914082, 189.2270734754972]","[90.81987486433363, 188.60269150665744]","[107.56927751566896, 235.6949218496296]","[87.40925951727186, 227.83245954711947]","[98.329208862788, 209.71576391912805]"
290,img_780.png,"[-0.05924071924651248, 0.24050636043181367, 2.0708101452290095]","[0.0, 0.0, 0.0]","[1.6153846153846159, -0.9090909090909092, 2.0]","[1.5997558992106562, -0.8817185822202501, 2.002549304305023]","[-0.05924071924651248, 0.24050636043181367, 2.0708101452290095]","[66.15183173660365, 202.00761658124313]","[42.37157526137159, 190.9593430125439]","[69.16822282874165, 239.2171954633227]","[46.31735706928943, 224.96288781069515]","[55.40981766140193, 214.43980393750257]"
291,img_793.png,"[-0.23375309396783486, -0.24511692095530388, 1.376438276952459]","[0.0, 0.0, 0.0]","[2.0769230769230775, -5.0, 0.0]","[2.0798153584935246, -4.973313582137502, 0.01671735053725301]","[-0.23375309396783486, -0.24511692095530388, 1.376438276952459]","[60.32525180197082, 133.11316232992885]","[44.70004815374154, 128.63856396154924]","[54.85834767462476, 146.62612236321266]","[38.80015664966871, 142.28152529465214]","[49.76680947305323, 137.61040839652415]"
292,img_798.png,"[-0.24468854258550568, 0.20867279704808409, 2.447067060975398]","[0.0, 0.0, 0.0]","[2.0769230769230775, -5.0, 2.0]","[2.051277594054981, -4.98179088845011, 2.0032768071389477]","[-0.24468854258550568, 0.20867279704808409, 2.447067060975398]","[252.13461958644342, 176.16844818156704]","[238.53323562351446, 170.90546678807547]","[247.12255309061788, 189.40446082200287]","[234.04489425781426, 183.4369114202243]","[242.73121415345082, 179.946743332591]"
293,img_800.png,"[0.18932515383936627, 0.09804905723240726, 2.5399297822986653]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.545454545454546, 0.4]","[2.05258261612753, -4.526460015411065, 0.4068373822979043]","[0.18932515383936627, 0.09804905723240726, 2.5399297822986653]","[259.86094697246216, 88.26930575897376]","[243.17529169966113, 94.10585119396377]","[262.0298053602439, 105.42847567884644]","[245.3306649143733, 109.91210165993489]","[252.2740818963033, 99.5699118325218]"
294,img_801.png,"[-0.0654021771419269, 0.13213129941925533, 1.4265908168858041]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.545454545454546, 0.8]","[2.080738836914891, -4.514629789543022, 0.8059392254276015]","[-0.0654021771419269, 0.13213129941925533, 1.4265908168858041]","[57.82668544586084, 113.3728766395653]","[39.72816262019923, 111.95199976287414]","[58.060704079202814, 130.17853450766526]","[40.20063975158273, 129.01223751938142]","[49.01831322779643, 121.1884319215603]"
295,img_802.png,"[-0.04219099276428131, 0.07415295639110463, 2.4822269244222603]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.545454545454546, 1.2000000000000002]","[2.052433384231929, -4.527006499117774, 1.2077410941248252]","[-0.04219099276428131, 0.07415295639110463, 2.4822269244222603]","[256.0197783677423, 150.87132409590922]","[240.12537439825726, 150.1785053267007]","[254.66800449636375, 166.83115767923874]","[238.97119089630797, 165.03469953069953]","[247.15894747947286, 158.23259628193958]"
296,img_804.png,"[-0.1712902098726231, -0.22036510199477866, 2.1012219816164786]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.545454545454546, 2.0]","[2.061732398967446, -4.522922812448221, 2.0161729499776624]","[-0.1712902098726231, -0.22036510199477866, 2.1012219816164786]","[171.45061732241075, 231.24598135430557]","[158.4692294276124, 227.6667722848684]","[169.15804667842647, 247.35300510680776]","[156.0288345960511, 243.0169139080937]","[163.64670839384107, 237.20244587370286]"
297,img_805.png,"[-0.1780184978668482, -0.03838330787678972, 1.4960296185949633]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.090909090909091, 0.0]","[2.0773682770659097, -4.061259283426964, 0.0109859325096074]","[-0.1780184978668482, -0.03838330787678972, 1.4960296185949633]","[74.61277930291232, 98.16304547689143]","[56.879633141476106, 94.56975704076743]","[71.20957708820315, 114.98556723462683]","[53.37952497872543, 111.50818899544423]","[64.05799972205777, 104.79674700165677]"
298,img_806.png,"[-0.2131112462725768, 0.20994118695363456, 1.8169319147323184]","[0.0, 0.0, 0.0]","[2.0769230769230775, -4.090909090909091, 0.4]","[2.0672262650055373, -4.060991956954726, 0.40330710365613476]","[-0.2131112462725768, 0.20994118695363456, 1.8169319147323184]","[140.0711347187201, 83.73509697036452]","[125.37825092165406, 81.34051619059872]","[137.10185637418428, 100.71210000216398]","[122.76273642046992, 97.98467518153596]","[131.23165175362243, 91.01242676142174]"
299,img_811.png,"[-0.003580035904721944, -0.051786105584125976, 2.504453316656881]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.6363636363636367, 0.0]","[2.053236149674159, -3.6188773191421615, 0.011539418856007752]","[-0.003580035904721944, -0.051786105584125976, 2.504453316656881]","[240.3173001564109, 113.34869605958028]","[223.71769434876762, 117.68912549006502]","[240.7126631281253, 131.54845584642942]","[223.99450137716767, 134.43947675413833]","[231.83498470173703, 124.30874520267021]"
300,img_812.png,"[0.21064663115830634, -0.06620593380031026, 2.3574170531837293]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.6363636363636367, 0.4]","[2.0576652060972744, -3.614199393094303, 0.41174226262500047]","[0.21064663115830634, -0.06620593380031026, 2.3574170531837293]","[205.68108776120332, 125.31038157637339]","[191.46802825138658, 130.73703832158157]","[209.6570385092835, 142.17300210189103]","[195.08107532707896, 146.48131749590013]","[200.21158863523286, 136.23437200190352]"
301,img_814.png,"[-0.10260989442572784, 0.24243439980024079, 1.4975736954361962]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.6363636363636367, 1.2000000000000002]","[2.078206759763927, -3.6048624054822285, 1.202454508366319]","[-0.10260989442572784, 0.24243439980024079, 1.4975736954361962]","[55.1291571286445, 106.51760334064622]","[33.79692115712425, 104.32211190813206]","[56.08904513004787, 127.12475185163834]","[35.37157056852951, 125.16507272264813]","[45.150444023306555, 115.93564530621293]"
302,img_819.png,"[0.2253097128690087, 0.10355743741807481, 1.5058328509831393]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.1818181818181817, 0.8]","[2.081154958199106, -3.151181402890614, 0.8065938575817918]","[0.2253097128690087, 0.10355743741807481, 1.5058328509831393]","[32.82992347433953, 146.47791161630713]","[9.0396414089416, 151.72099259835738]","[39.66167242029845, 168.7629222677544]","[16.267151817604805, 174.12839371547952]","[24.526556486063264, 160.33985133766384]"
303,img_821.png,"[-0.19061659765556663, -0.17967929148844414, 1.998070304858187]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.1818181818181817, 1.6]","[2.0636943221046624, -3.1573369064355647, 1.6150222235902256]","[-0.19061659765556663, -0.17967929148844414, 1.998070304858187]","[129.8131522495066, 205.44291658941623]","[114.26656853100249, 201.50507042981704]","[125.49757500223073, 225.60219241496108]","[109.83650638002023, 220.66168245022743]","[119.69464017316696, 213.15148245321214]"
304,img_822.png,"[0.26110286394130305, -0.1042614639304385, 1.530695315794626]","[0.0, 0.0, 0.0]","[2.0769230769230775, -3.1818181818181817, 2.0]","[2.080658331519592, -3.1531132134763085, 2.0127307763153426]","[0.26110286394130305, -0.1042614639304385, 1.530695315794626]","[64.11171114287005, 251.38580391035856]","[41.18060514517631, 257.7805130818738]","[68.74825669832998, 275.2006167254361]","[45.50994285474255, 281.82068740301577]","[54.90330558113069, 266.45194114044995]"
305,img_823.png,"[-0.1911044311971286, 0.2244445640963606, 1.7407518308753342]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.7272727272727275, 0.0]","[2.0697345359975463, -2.6966141997634074, 0.00289474874941407]","[-0.1911044311971286, 0.2244445640963606, 1.7407518308753342]","[92.18045068097378, 25.291795071141568]","[69.40676320866899, 22.91562381195312]","[89.73457926341695, 53.884910230568416]","[67.75973851761555, 50.8976199135348]","[79.61470159719316, 38.467349308221884]"
306,img_824.png,"[-0.03574733902602808, 0.1756306147993458, 2.3302755785394713]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.7272727272727275, 0.4]","[2.055123025115643, -2.7048313343963097, 0.40459800249667394]","[-0.03574733902602808, 0.1756306147993458, 2.3302755785394713]","[188.66310317094096, 84.90730258036918]","[171.42654255413146, 88.02273548814468]","[187.22142916374557, 108.1027404409509]","[170.46041009259386, 109.27866017595208]","[179.07442177139293, 97.74546944838691]"
307,img_827.png,"[-0.13492125898656337, -0.16864285039966356, 1.7987489048415124]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.7272727272727275, 1.6]","[2.069305276424043, -2.700387522970191, 1.6148038814223764]","[-0.13492125898656337, -0.16864285039966356, 1.7987489048415124]","[81.24331067680075, 202.17089563357405]","[61.614707549532, 198.7663886618648]","[76.22946760569789, 226.51862799017698]","[56.30194993158893, 222.29111712368982]","[68.72543379647156, 212.2690813221766]"
308,img_829.png,"[0.020098634723859254, 0.030369887688186714, 2.2305066339426936]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.272727272727273, 0.0]","[2.05851765187534, -2.2486700472716126, 0.00908241334600234]","[0.020098634723859254, 0.030369887688186714, 2.2305066339426936]","[150.28971278769998, 83.27530221250312]","[133.69708598405956, 89.23257460433143]","[150.80200621541212, 107.23740174526505]","[134.23392719670375, 111.27480388555]","[141.91393700070861, 97.88172401593194]"
309,img_830.png,"[-0.12928216579238114, 0.05722474317316152, 1.8831406754983837]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.272727272727273, 0.4]","[2.066318326223003, -2.2440819751678323, 0.40818450916795707]","[-0.12928216579238114, 0.05722474317316152, 1.8831406754983837]","[96.3125464539771, 89.4792602734552]","[75.90743193546112, 89.14345889630864]","[93.56212879522283, 115.42572685486908]","[73.44871701840583, 113.93798257658705]","[84.57063874448346, 102.04024001849223]"
310,img_831.png,"[0.1078921861368921, -0.0928405550185056, 2.3679922955033996]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.272727272727273, 0.8]","[2.0569652828198293, -2.2517297110036028, 0.8126802545791875]","[0.1078921861368921, -0.0928405550185056, 2.3679922955033996]","[174.34746116400746, 150.304267934624]","[158.3680981710462, 154.08303775230496]","[177.081176832094, 173.58881147359583]","[160.66479724761035, 175.29819314460576]","[167.2248757503803, 163.31499417227047]"
311,img_833.png,"[-0.15783567012881333, 0.25685925012011923, 2.049302963697582]","[0.0, 0.0, 0.0]","[2.0769230769230775, -2.272727272727273, 1.6]","[2.0610121565364183, -2.245467114101466, 1.6019303792749762]","[-0.15783567012881333, 0.25685925012011923, 2.049302963697582]","[124.14106260331789, 133.8044460428112]","[106.88207925552003, 129.55838170904377]","[121.84093637268799, 156.7623283143516]","[105.28086641101176, 151.33451695349828]","[114.26468935784699, 142.98428438837087]"
312,img_837.png,"[0.1782544754559229, 0.03791920249149222, 2.1556479652971814]","[0.0, 0.0, 0.0]","[2.0769230769230775, -1.8181818181818183, 0.8]","[2.061645152504608, -1.7918959992174939, 0.8086971688978822]","[0.1782544754559229, 0.03791920249149222, 2.1556479652971814]","[113.3355588468624, 133.4961933252858]","[96.37892891099928, 138.7899553370774]","[118.43586629176374, 160.41044880272696]","[101.15754587054954, 163.47425147533747]","[106.96841384109545, 149.16990610506323]"
313,img_840.png,"[0.18352331164859662, -0.1821216779020446, 2.468853703082151]","[0.0, 0.0, 0.0]","[2.0769230769230775, -1.8181818181818183, 2.0]","[2.056377526881425, -1.7994793849693989, 2.0151029588300085]","[0.18352331164859662, -0.1821216779020446, 2.468853703082151]","[190.41433019984686, 245.1687445669723]","[171.9030117158133, 241.61641361539765]","[196.72155591411808, 276.50959126776416]","[176.94202514095193, 269.13130980301474]","[183.35742508219724, 257.7205378895928]"
314,img_841.png,"[-0.08141857702782926, 0.03573731639852446, 1.97859450230588]","[0.0, 0.0, 0.0]","[2.0769230769230775, -1.3636363636363638, 0.0]","[2.0641451782727973, -1.336109689778686, 0.008888618138732375]","[-0.08141857702782926, 0.03573731639852446, 1.97859450230588]","[60.60881195352743, 37.45729998849]","[37.98612342948044, 43.98458606574317]","[58.453102628126125, 73.91032736832862]","[36.1550014154126, 77.57163778112265]","[47.843549474250814, 58.39759917319292]"
315,img_845.png,"[0.10808773625237583, 0.23294798760730062, 2.2822380711299166]","[0.0, 0.0, 0.0]","[2.0769230769230775, -1.3636363636363638, 1.6]","[2.0571829698034425, -1.3390848209937645, 1.6027477126439924]","[0.10808773625237583, 0.23294798760730062, 2.2822380711299166]","[115.46634916589062, 155.0679664409246]","[98.98727282248956, 153.6161202861486]","[120.26028897872023, 183.4029979355713]","[103.89931492595886, 179.20084354241513]","[109.26470246756, 168.0067722244136]"
316,img_849.png,"[0.25969636233785715, 0.02508925915470548, 2.1209609507844522]","[0.0, 0.0, 0.0]","[2.0769230769230775, -0.9090909090909092, 0.8]","[2.063305376524897, -0.8819765724443239, 0.8089090394589454]","[0.25969636233785715, 0.02508925915470548, 2.1209609507844522]","[35.45416337914833, 146.6547338713523]","[19.53576613700336, 155.41547733205294]","[46.47704867849632, 185.44281687548084]","[29.42514696105479, 189.87138392954503]","[32.25439946510709, 169.5910003722776]"
317,img_851.png,"[-0.20201711371943076, 0.039349511528855206, 2.1563087040735054]","[0.0, 0.0, 0.0]","[2.0769230769230775, -0.9090909090909092, 1.6]","[2.0584718966262776, -0.884895016253554, 1.6086088742271105]","[-0.20201711371943076, 0.039349511528855206, 2.1563087040735054]","[48.991405864746255, 170.19612782803384]","[33.4323656158894, 162.44153037706954]","[42.26688092280715, 207.74901556215377]","[27.58420732454455, 195.85474373088064]","[37.60549178795595, 183.84325871677424]"
318,img_852.png,"[0.06069795470907452, 0.0692884410577933, 2.3216185317234497]","[0.0, 0.0, 0.0]","[2.0769230769230775, -0.9090909090909092, 2.0]","[2.0564770256482223, -0.8862905922741999, 2.007880643395287]","[0.06069795470907452, 0.0692884410577933, 2.3216185317234497]","[93.95673689220547, 222.12803375511447]","[79.55688511225247, 214.23645861497877]","[96.96243953016256, 255.5486012752925]","[82.37441787819597, 243.6738568318248]","[87.74791500596278, 233.67789776763806]"
319,img_867.png,"[-0.1962620640456569, 0.16495749790116845, 1.3077303029924534]","[0.0, 0.0, 0.0]","[2.5384615384615383, -5.0, 0.8]","[2.5446927687968137, -4.969363047710466, 0.8047485706183641]","[-0.1962620640456569, 0.16495749790116845, 1.3077303029924534]","[21.968362278182607, 86.00060311375088]","[1.9276488076510099, 81.56713087122783]","[20.995984158515796, 103.1473692898653]","[1.2607635375278496, 99.22880390787441]","[11.662336654075817, 92.5841864681039]"
320,img_868.png,"[-0.2433684745188324, 0.2552065670636374, 1.3322913379929007]","[0.0, 0.0, 0.0]","[2.5384615384615383, -5.0, 1.2000000000000002]","[2.5435567980985123, -4.968843385861146, 1.2018176150952353]","[-0.2433684745188324, 0.2552065670636374, 1.3322913379929007]","[31.96293352378208, 82.21395181886794]","[12.907023458070507, 77.48438754916174]","[31.271521734594266, 99.17809667351601]","[12.669619982062303, 94.9434683632445]","[22.305039441361583, 88.58612560474245]"
321,img_877.png,"[0.020531739870402035, 0.2308444743855809, 2.403811582986]","[0.0, 0.0, 0.0]","[2.5384615384615383, -4.090909090909091, 0.0]","[2.5152969291506415, -4.069574342839913, 0.002868693134201107]","[0.020531739870402035, 0.2308444743855809, 2.403811582986]","[216.45846848626013, 66.67118534786898]","[202.05317202744203, 70.40749950602161]","[215.50867516605996, 84.66513496215502]","[201.46474781924073, 87.14699049078995]","[208.62403925197782, 77.37008178506096]"
322,img_880.png,"[-0.18643369035192467, 0.03111529104267042, 2.538912202797711]","[0.0, 0.0, 0.0]","[2.5384615384615383, -4.090909090909091, 1.2000000000000002]","[2.512456382391497, -4.075265442051432, 1.2088886505269951]","[-0.18643369035192467, 0.03111529104267042, 2.538912202797711]","[239.29388956608452, 169.1695352880062]","[225.18501663867207, 166.48166073919435]","[236.07912791014172, 184.92059422213794]","[222.24294240945517, 181.09407801434128]","[230.43391674441617, 175.36573893731222]"
323,img_882.png,"[-0.10097246230027472, 0.16912043594713547, 2.505235694319066]","[0.0, 0.0, 0.0]","[2.5384615384615383, -4.090909090909091, 2.0]","[2.5127319485870467, -4.073150913912451, 2.004757662729371]","[-0.10097246230027472, 0.16912043594713547, 2.505235694319066]","[230.87363348432334, 169.32946950349236]","[217.57423453659152, 165.79739476437126]","[228.24669346334002, 184.22712488133484]","[215.31425713358826, 179.74253121501175]","[222.76294670428862, 174.7575210442903]"
324,img_886.png,"[-0.23716817185033975, 0.12163273499513792, 1.5201733235990085]","[0.0, 0.0, 0.0]","[2.5384615384615383, -3.6363636363636367, 1.2000000000000002]","[2.5376815417613074, -3.6053266853925816, 1.2060082676012276]","[-0.23716817185033975, 0.12163273499513792, 1.5201733235990085]","[42.84407498884111, 110.02805714216363]","[22.801030322570664, 105.18513263258741]","[39.924533113861884, 129.5416507159674]","[20.147500934411376, 124.8812166147439]","[31.448627684511653, 117.48550097189101]"
325,img_894.png,"[-0.2039628601160756, 0.07986950911456596, 1.764657342001087]","[0.0, 0.0, 0.0]","[2.5384615384615383, -3.1818181818181817, 2.0]","[2.5305624003589093, -3.152097535918022, 2.0073679593180818]","[-0.2039628601160756, 0.07986950911456596, 1.764657342001087]","[75.28176882120395, 167.22687811102548]","[59.227366002374666, 163.0724807923929]","[72.222893470946, 185.55216817602917]","[56.37295764271316, 181.04891636032855]","[65.68461554785625, 174.24224469869694]"
326,img_897.png,"[-0.221456517189071, -0.18831158800017614, 1.7936210916057596]","[0.0, 0.0, 0.0]","[2.5384615384615383, -2.7272727272727275, 0.8]","[2.5302105541724385, -2.7007981850652474, 0.815199337918652]","[-0.221456517189071, -0.18831158800017614, 1.7936210916057596]","[67.59355034572437, 149.63853701847532]","[49.85341105751305, 146.2328507869268]","[60.561190408107244, 170.6507465969494]","[42.59169115231567, 166.58053988167993]","[55.068703751125156, 158.12574649783244]"
327,img_900.png,"[-0.04253168479443841, 0.25342700296733195, 1.673306992880039]","[0.0, 0.0, 0.0]","[2.5384615384615383, -2.7272727272727275, 2.0]","[2.534810366595955, -2.695935116976168, 2.002150145322744]","[-0.04253168479443841, 0.25342700296733195, 1.673306992880039]","[42.89563448383908, 157.27001616407378]","[22.249012685292996, 155.77574017749035]","[45.7742427341159, 178.49985790945811]","[25.754666052584398, 176.78400891579093]","[34.128593356041186, 167.25078296363327]"
328,img_901.png,"[-0.041888361649187036, 0.2219998374072771, 2.0695492359702223]","[0.0, 0.0, 0.0]","[2.5384615384615383, -2.272727272727273, 0.0]","[2.5230437603510008, -2.2452968390765817, 0.0031406094741717834]","[-0.041888361649187036, 0.2219998374072771, 2.0695492359702223]","[102.0568566600773, 41.86221962213019]","[85.34768232716263, 46.116773671326776]","[102.86725708150988, 69.12839006624223]","[86.60180598613535, 71.5468484981395]","[93.9553708220081, 57.422804840115006]"
329,img_902.png,"[0.24311195196116622, 0.08468422828321438, 2.495955021441706]","[0.0, 0.0, 0.0]","[2.5384615384615383, -2.272727272727273, 0.4]","[2.515378662608454, -2.252324044915998, 0.4071336622594788]","[0.24311195196116622, 0.08468422828321438, 2.495955021441706]","[164.46092820108842, 98.25340866007367]","[152.0949526034598, 105.48298589261215]","[169.57037793674047, 119.74923958165246]","[156.85402769656045, 124.92337582860354]","[160.4527985685873, 112.30600564186818]"
330,img_906.png,"[-0.06199358202318251, -0.15299909395550976, 1.9754104579459209]","[0.0, 0.0, 0.0]","[2.5384615384615383, -2.272727272727273, 2.0]","[2.5268188633902717, -2.2471139600747763, 2.0144362852614637]","[-0.06199358202318251, -0.15299909395550976, 1.9754104579459209]","[77.0946735476129, 230.08955661468576]","[60.25767838040406, 226.38473935794286]","[73.73625389449101, 256.17628720808875]","[56.7238565595061, 250.97922862282184]","[66.73858588468711, 240.70942069479065]"
331,img_909.png,"[0.1814540068353274, -0.1987600708512015, 2.0539875029205095]","[0.0, 0.0, 0.0]","[2.5384615384615383, -1.8181818181818183, 0.8]","[2.527298057704438, -1.7930206837901057, 0.815565796269643]","[0.1814540068353274, -0.1987600708512015, 2.0539875029205095]","[82.30417009245603, 182.22186992512724]","[66.88609091332928, 186.6836402310174]","[84.58953296772715, 208.23847910124928]","[68.57770775045373, 211.10609454612947]","[75.30980042334282, 196.93993562715775]"
332,img_916.png,"[0.25104712481514035, 0.07129466240869535, 2.0843986847058087]","[0.0, 0.0, 0.0]","[2.5384615384615383, -1.3636363636363638, 1.2000000000000002]","[2.52558410173284, -1.335751822781395, 1.2075248923318513]","[0.25104712481514035, 0.07129466240869535, 2.0843986847058087]","[55.30111421465203, 173.74540318065286]","[40.15499160901322, 177.58325865150707]","[63.904871593625224, 202.0694820152223]","[48.2530596464171, 203.62604130360165]","[51.61012923923844, 189.39355376246448]"
333,img_918.png,"[0.24075438152790948, -0.06304775643663894, 2.206365165642668]","[0.0, 0.0, 0.0]","[2.5384615384615383, -1.3636363636363638, 2.0]","[2.5229698699698506, -1.338619276714745, 2.011582468186868]","[0.24075438152790948, -0.06304775643663894, 2.206365165642668]","[98.76600177656103, 244.56980019980855]","[84.19878554654619, 242.68757010137406]","[104.98931794281776, 273.48945805836865]","[89.70590383174185, 268.9239775745504]","[94.04142895278459, 257.2697858342726]"
334,img_945.png,"[-0.17909103231427434, -0.25168045333419614, 1.6161093657886414]","[0.0, 0.0, 0.0]","[3.0, -4.545454545454546, 0.8]","[2.997015363915211, -4.518958173658591, 0.8170010067081892]","[-0.17909103231427434, -0.25168045333419614, 1.6161093657886414]","[59.219378326640204, 170.07599940941117]","[45.033229766058874, 167.56529342855933]","[54.36260959718932, 184.79300850409376]","[39.878709866717976, 182.16831500548813]","[49.63720539429225, 176.06703720867708]"
335,img_946.png,"[-0.2603467507951091, 0.05624614451096202, 1.653540071966016]","[0.0, 0.0, 0.0]","[3.0, -4.545454545454546, 1.2000000000000002]","[2.994914194098306, -4.515275854890271, 1.207961231949645]","[-0.2603467507951091, 0.05624614451096202, 1.653540071966016]","[77.14479446066485, 127.66756432354224]","[63.93827599539115, 124.14735484766621]","[73.84607924204363, 141.6716731845411]","[60.72537298590912, 138.07046578883737]","[68.88663487698723, 132.89971182182745]"
336,img_952.png,"[0.2384808532463725, -0.10597868077793322, 1.7598734224264827]","[0.0, 0.0, 0.0]","[3.0, -4.090909090909091, 1.2000000000000002]","[2.9969064170284283, -4.0621746157915375, 1.212835874887078]","[0.2384808532463725, -0.10597868077793322, 1.7598734224264827]","[89.8127569754116, 194.78249340457475]","[76.77176937441469, 197.94449767301293]","[92.74950917874003, 209.9451121561993]","[79.536053990364, 212.88357712376776]","[84.65569853414267, 203.86598663111855]"
337,img_955.png,"[0.1306641823450603, 0.06642225362296776, 1.8331866746454928]","[0.0, 0.0, 0.0]","[3.0, -3.6363636363636367, 0.0]","[2.9933230980440846, -3.6064808272203117, 0.007901689564561803]","[0.1306641823450603, 0.06642225362296776, 1.8331866746454928]","[78.19688937863982, 108.40016782967382]","[64.69497755761219, 111.41215294154142]","[80.8601989047452, 125.01075483627281]","[67.37798256081372, 127.5943721790125]","[72.70237408918457, 118.14818286300624]"
338,img_984.png,"[-0.18327871467511359, -0.23692163581286035, 2.0764094825033266]","[0.0, 0.0, 0.0]","[3.0, -1.8181818181818183, 2.0]","[2.985398851723542, -1.795570459934758, 2.0165991851375895]","[-0.18327871467511359, -0.23692163581286035, 2.0764094825033266]","[40.36064470879738, 233.72771623738322]","[27.086212376013442, 227.53687935585387]","[31.16408488943811, 262.20008052487066]","[18.06962316000516, 253.8069454697939]","[29.01664008275163, 243.9461308823087]"
339,img_986.png,"[-0.22923290115027686, 0.10110960719737232, 1.9694666520290374]","[0.0, 0.0, 0.0]","[3.0, -1.3636363636363638, 0.4]","[2.985937989960988, -1.3361064356913344, 0.406660551103641]","[-0.22923290115027686, 0.10110960719737232, 1.9694666520290374]","[20.806285441038153, 45.71606512186437]","[4.246117419956897, 46.061221365957984]","[16.442823694588657, 77.27448923998519]","[0.4492124719553674, 75.55662825606764]","[10.191361940190763, 61.27602959115276]"
